ccode1,ccode2,cor,IdealPointDistance
31,205,0.16131245809217756,0.7560638
31,210,0.1975856566115626,1.3581708
31,211,0.17377262223111112,1.5096858
31,212,0.1631567772813872,1.4290028
31,220,0.16064397954100915,1.6577688
31,230,0.1819770421385416,0.8083658
31,235,0.22164348437669862,1.2593418
31,260,0.17191543086835356,1.5825998
31,265,-0.05111242426788113,1.8586142
31,290,-0.029304847907785696,1.5170152000000001
31,305,0.20726964934037945,0.6229262
31,310,-0.05120633272796745,1.8568942
31,315,-0.04900945474206012,1.8646852
31,325,0.2380621277502115,1.4140578
31,338,0.1356507360784127,0.5974630999999999
31,339,-0.0677348731527243,1.6746962
31,345,0.2606373032411648,0.8487762999999999
31,350,0.08550464816608512,0.3172942
31,352,0.13776584801895694,0.9028080999999999
31,355,-0.05827523366121185,1.8519902000000001
31,360,0.12735476995438372,1.0758164
31,365,-0.06716989926297565,1.8064462000000001
31,369,-0.06780454579500067,1.7535672
31,370,-0.06823541858128243,1.8569112
31,375,0.14688489042933042,0.5099526999999999
31,380,0.21868163869223042,0.6628231
31,385,0.28467290841043874,1.1203998
31,390,0.24532387537637196,1.0235357999999999
31,395,0.26918784181136807,1.1388148
31,402,0.12057240480687605,0.8955023
31,403,0.053139834836791744,0.8427616
31,404,0.08780739396896886,0.7471357
31,411,0.3762143937474724,0.3575277
31,420,0.23717266179561566,0.5562123
31,432,0.013966517400027688,0.8322044
31,433,0.28726310369970887,0.478287
31,434,0.10477258304146181,1.2760607
31,435,0.24689004269598652,0.5986753
31,436,0.37165342617753755,0.5269543
31,437,0.41673251369758463,0.14502150000000003
31,438,0.08487568846063669,0.7227922
31,439,0.22435290751307588,0.8484007
31,450,0.3911107796713949,0.14891319999999997
31,451,0.22081105669021503,0.32348720999999997
31,452,0.11507587286080521,0.833615
31,461,0.17452645842508693,0.6157811
31,471,0.38954861091516485,0.25295847
31,475,0.22313935300275436,0.7198217
31,481,0.39189536789074036,0.41739492
31,482,0.2943734286242858,0.38387713999999995
31,483,0.41623354459903356,0.43330081
31,484,0.08214367317286003,1.0864267
31,490,0.5057108957712805,0.001279399999999986
31,500,0.002940138396719673,0.8576678
31,501,0.13488191105984026,0.6409425
31,510,0.08928324773428555,0.9562681
31,516,0.17540965031322026,0.7006517
31,517,0.20086101618312552,0.48587189999999997
31,520,0.36297361331226796,0.576822
31,522,0.30388067659930834,0.5325122999999999
31,530,0.08885845091409732,1.1390024
31,540,0.09596438758864502,1.3899312000000001
31,541,0.06896108260908396,1.1418703
31,551,0.016805911342534254,0.6863744
31,552,0.05768326631406459,0.8027689
31,553,0.20998761663357876,0.36853620000000004
31,570,0.15623974620911305,0.5428676
31,571,0.051052245657320514,0.5491855
31,572,0.276447776273351,0.024970199999999998
31,580,0.09456868553623707,1.0492658
31,581,0.3144662724516213,0.5549716
31,590,0.3260296681390258,0.6464179999999999
31,591,0.025098089686539184,1.0060221
31,600,0.39467878045993965,0.5914195
31,615,0.09326618167814117,1.3306867
31,616,0.25759948800381893,0.7752220999999999
31,620,0.08440107651236513,1.3444732000000001
31,625,0.4297289972480717,0.577391
31,630,0.04166871743532923,0.8638638999999999
31,640,0.31956615899727997,0.4481804
31,645,2.706298993990753e-4,1.2290572
31,651,0.47366397621035994,0.5240937999999999
31,652,0.05025566150514397,1.7798562
31,660,0.2918181596747031,0.8043496
31,663,0.3029695670699407,0.6784295
31,666,0.22014130577222474,1.9316157999999999
31,670,0.2627764014135096,0.7552285
31,678,0.14395222934451116,1.2538992
31,680,0.03077278248351851,1.5785142
31,690,0.18551091296302943,0.78864
31,692,0.20156635359708605,0.8182053
31,694,0.19720264695604595,0.8027015
31,696,0.2043374611105339,0.8299022
31,698,0.45324886518638163,0.5265541
31,700,0.014871361970455015,1.9916042
31,710,0.3486711478211987,0.160129
31,712,-0.05815635392937652,1.9078822
31,740,0.2648922341188989,1.0339208
31,750,0.18295592061944219,0.8539169
31,760,0.4698325854920055,0.65968
31,770,0.379737011170606,0.5728458
31,771,0.46725829102277244,0.5923963
31,775,0.5747061094635012,0.39942571
31,780,0.40187338090000846,0.5872238999999999
31,781,0.34269928504407315,0.8184408
31,790,0.5210254894338885,0.344000967
31,800,0.4706167061658013,0.42927881999999995
31,811,0.48467959806294625,0.33426724660999996
31,812,-0.00532036248710423,2.0036282
31,816,-1.9457422348152082e-4,1.9343112
31,820,0.43849498999677133,0.42120305999999996
31,830,0.5644517233196171,0.34262162399999996
31,835,0.39646786762384967,0.4839877
31,840,0.4711874095536223,0.36691977
31,850,0.3736036299679281,0.7631825999999999
31,900,0.24651451645931,0.9401387999999999
31,910,0.4056638030175257,0.2300813
31,920,0.24049459451924,0.9130407999999999
31,935,0.11658648159149758,0.748501
31,940,0.44151579321595946,0.4571818
31,950,0.5059874022044268,0.04019029999999996
31,990,0.4377555826357303,0.00537399999999999
40,41,-0.06766628394799001,1.9412064
40,42,-0.11820666894181625,1.7759096
40,51,-0.06521707295581955,1.8490788
40,52,0.03718939492691815,1.3912589
40,53,0.00741827313737971,1.7616394
40,54,-0.18424859441781682,2.149387
40,55,0.28172297433434423,2.862069
40,56,-0.13377113888696243,2.0571662
40,57,-0.09749482000651068,2.0496331000000003
40,58,-0.048348575093172544,1.8302162000000002
40,60,-0.2625439931421717,2.345192
40,70,0.3904025988230437,1.1673175
40,80,-0.022610902984647598,2.0937558000000003
40,90,-0.22847800970489693,1.9044718
40,91,-0.12894737028507094,1.8933689
40,92,-0.1046824082684177,1.8967691000000002
40,93,0.6944789951879536,0.7324432000000001
40,94,-0.1265219090450854,2.1450287
40,95,0.11936803462250764,1.7438975
40,100,-0.11426268011142006,1.8698524
40,101,0.11750444271634305,1.4984393
40,110,0.27969042254917764,1.2474603000000002
40,115,0.05603911522182198,1.4205659000000002
40,130,0.01968645235384847,1.62570912
40,135,0.027237867704319275,1.5130182
40,140,0.16647801377324078,1.68101614
40,145,0.02366401022427118,1.5007719000000002
40,150,-0.22488287373732405,2.2854078
40,155,-0.13228536350603454,2.0558357000000003
40,160,0.25968509693888153,1.5853658800000001
40,165,-0.07829526693558742,1.73680367
40,200,-0.35081775192962217,3.8342720000000003
40,205,-0.29029615536903003,2.731138
40,210,-0.3416633021938839,3.333245
40,211,-0.364685923052192,3.48476
40,212,-0.354338567077928,3.404077
40,220,-0.28141602637476065,3.6328430000000003
40,230,-0.25070753079822383,2.78344
40,235,-0.28185741990789726,3.2344160000000004
40,260,-0.37687917204518584,3.557674
40,265,0.6738542632018898,0.11646000000000001
40,290,0.6308949807287831,0.458059
40,305,-0.2185775658301497,2.5980004
40,310,0.6881464932310568,0.11818000000000017
40,315,0.689992863794093,0.11038900000000007
40,325,-0.3224404490828058,3.389132
40,338,0.15060548914808272,1.3776111000000002
40,339,0.8303899692823746,0.30037800000000003
40,345,0.34757504069944484,1.1262979
40,350,-0.17578214967496508,2.2923684
40,352,0.4183786602358766,1.0722661000000002
40,355,0.6936371562615933,0.12308399999999997
40,360,0.3326638034138041,0.8992578000000001
40,365,0.69102015235086,0.168628
40,369,0.6876411844186066,0.22150700000000012
40,370,0.6939430477533839,0.11816300000000002
40,375,-0.1119099769762509,2.4850269000000003
40,380,-0.23546364563128344,2.6378973
40,385,-0.28252833408542727,3.0954740000000003
40,390,-0.28490672325735944,2.99861
40,395,-0.2947813253774701,3.1138890000000004
40,402,0.5924974008280903,1.0795719
40,403,0.6143724550100257,1.1323126000000001
40,404,0.46233940489791164,1.2279385
40,411,-0.02123142373121847,1.6175465
40,420,-0.011967910805651388,1.4188619
40,432,0.40401090194065425,1.1428698000000002
40,433,0.007807171297947267,1.4967872
40,434,0.6642722156877964,0.6990135000000001
40,435,0.0777389740632074,1.3763989
40,436,-0.010662077460494175,1.4481199
40,437,-0.08433704636193054,2.1200957000000002
40,438,0.3036219156662351,1.2522820000000001
40,439,0.20696088097099063,1.1266735
40,450,-0.08911440037325657,1.8261610000000001
40,451,0.08229887810716888,1.65158699
40,452,0.11763490850094366,1.1414592000000001
40,461,-0.03194115322089646,1.3592931000000001
40,471,0.026540668590726367,1.72211573
40,475,0.10182597107335474,1.2552525
40,481,-0.061411684524593016,1.55767928
40,482,0.012495471157544872,1.59119706
40,483,0.03494743923097152,1.5417733900000001
40,484,0.6466918742644724,0.8886475
40,490,-0.08615808709171426,1.9737948
40,500,0.4774271241147512,1.1174064000000001
40,501,-0.018676603761483557,1.3341317000000001
40,510,0.4356270060338065,1.0188061
40,516,0.18004918392493058,1.2744225
40,517,-0.01351179891457089,1.4892023
40,520,-0.03947263497008966,1.3982522000000002
40,522,-0.03795585350267859,1.4425619
40,530,0.5957032872241619,0.8360718
40,540,0.7372698653517922,0.585143
40,541,0.8095610082911715,0.8332039000000001
40,551,0.3240633407192452,1.2886998
40,552,0.36966201763367024,1.1723053
40,553,-0.10538969349330851,2.3436104
40,570,-0.044338111764612394,1.4322066
40,571,-0.04774369656909469,1.4258887
40,572,-0.08640644976456253,2.0000444
40,580,0.5930011782117365,0.9258084000000001
40,581,-0.005925479660500906,1.4201026
40,590,0.15356730231480936,1.3286562000000002
40,591,0.6470379025261157,0.9690521000000001
40,600,-0.02425180489238287,1.3836547000000001
40,615,0.698300166625348,0.6443875000000001
40,616,0.08125520133210883,1.1998521000000002
40,620,0.5795761192347474,0.630601
40,625,-0.03147963673683878,1.3976832000000001
40,630,0.2685599585909364,1.1112103000000002
40,640,-0.1350806074060663,2.4232546
40,645,0.5770367634920519,0.746017
40,651,0.02167284009658697,1.4509804000000002
40,652,0.7257903134911495,0.1952180000000001
40,660,0.1068357850616326,1.1707246
40,663,0.1291511356345091,1.2966447
40,666,-0.4788263966585118,3.90669
40,670,0.0468695469950843,1.2198457
40,678,0.47436991194975503,0.7211750000000001
40,680,0.7855348481966179,0.39656
40,690,0.20613558286453693,1.1864342
40,692,0.21714191643086178,1.1568689
40,694,0.2154812693811179,1.1723727000000002
40,696,0.21193987882715937,1.145172
40,698,0.05843292196102633,1.4485201
40,700,0.8670222713484871,0.016529999999999934
40,710,0.08404496840014117,1.8149452000000001
40,712,0.7328792810747993,0.06719200000000014
40,740,-0.3042393105994321,3.008995
40,750,0.5233141342077462,1.1211573000000001
40,760,0.2214462380340121,1.3153942
40,770,0.04934278337796861,1.4022284
40,771,0.07364489599171356,1.3826779
40,775,0.09243438512738349,1.57564849
40,780,0.12348020903859873,1.3878503000000002
40,781,0.16680158680832127,1.1566334
40,790,0.009588726076039413,1.6310732330000002
40,800,-0.046926596235312715,1.5457953800000002
40,811,-0.0743848478933604,1.64080695339
40,812,0.8876549341901129,0.02855399999999997
40,816,0.9038816275928456,0.040763000000000105
40,820,0.0017535735838079256,1.55387114
40,830,-0.08299412722443791,1.6324525760000002
40,835,-0.018571082075057487,1.4910865
40,840,-0.058915979621503696,1.6081544300000001
40,850,0.18821722619468897,1.2118916
40,900,-0.3195854549252853,2.915213
40,910,-0.08836942851591681,1.7449929000000002
40,920,-0.31877988797232804,2.888115
40,935,0.25976446048408347,1.2265732
40,940,-0.2093457368885778,2.432256
40,950,-0.09589141314855952,1.9348839
40,990,-0.14341156030090485,1.9697002000000001
41,42,0.6259706659551689,0.16529679999999997
41,51,0.436109123199655,0.09212759999999998
41,52,0.37178383876737225,0.5499475
41,53,0.4076428311137816,0.17956699999999998
41,54,0.5544085926593134,0.2081806
41,55,0.020575162037726753,0.9208626
41,56,0.5438894749760854,0.1159598
41,57,0.5597954722957649,0.10842670000000004
41,58,0.4809560081741559,0.11099019999999998
41,60,0.3141911268353264,0.4039856
41,70,0.059711084597416156,0.7738889
41,80,0.4915366906327375,0.1525494
41,90,0.5498580836158398,0.03673459999999995
41,91,0.6970806098757493,0.04783749999999998
41,92,0.5817088845785889,0.04443729999999996
41,93,-0.05080795520375603,1.2087632
41,94,0.6055607463662743,0.20382230000000007
41,95,0.41881927903998056,0.19730889999999998
41,100,0.6117252974088798,0.07135399999999997
41,101,0.2898643222878885,0.44276709999999997
41,110,0.01724893629223464,0.6937461
41,115,0.5509567086905383,0.5206405
41,130,0.5212391363796636,0.31549728
41,135,0.464357721116153,0.42818819999999996
41,140,0.3592306077018741,0.26019026
41,145,0.3947935180553569,0.44043449999999995
41,150,0.582161946966434,0.34420140000000005
41,155,0.5267024470324618,0.11462930000000005
41,160,0.2907975754003318,0.35584052
41,165,0.5812668290664826,0.20440272999999998
41,200,0.1141867129829579,1.8930656000000001
41,205,0.1804845953787442,0.7899316000000001
41,210,0.16821155307329205,1.3920386
41,211,0.15107803198263933,1.5435536
41,212,0.1539868684272049,1.4628706
41,220,0.10040593511137086,1.6916366
41,230,0.09753316483989428,0.8422336000000001
41,235,0.13917965505503352,1.2932096000000002
41,260,0.1694837742177317,1.6164676
41,265,-0.10362701646177117,1.8247464
41,290,-0.0949779695072948,1.4831474
41,305,0.15327261958235303,0.6567940000000001
41,310,-0.0985402011563152,1.8230263999999998
41,315,-0.09735843451169944,1.8308174
41,325,0.16380737888025315,1.4479256
41,338,0.09222787000479891,0.5635953
41,339,-0.0012333202011666155,1.6408284
41,345,0.07696517293663575,0.8149085
41,350,-6.51573540246582e-4,0.35116200000000003
41,352,-0.038944751405418886,0.8689403
41,355,-0.10362701646177117,1.8181224
41,360,0.13041164576252445,1.0419486
41,365,-0.10393350737891942,1.7725784
41,369,-0.10424664152787529,1.7196993999999999
41,370,-0.10509663653216761,1.8230434
41,375,0.15575147134266276,0.5438205
41,380,0.20041450747946285,0.6966909000000001
41,385,0.2227469027578953,1.1542676
41,390,0.22414840991789137,1.0574036
41,395,0.22215651275028755,1.1726826000000001
41,402,-0.0022342630077697083,0.8616345000000001
41,403,-0.044161323536269864,0.8088937999999999
41,404,0.11754964330617529,0.7132679
41,411,0.47024578704982944,0.3236599
